"","plot","tag","spp","date","year","jday","dend","refdend","refdbh","refcheck","dend.num","dend.meas","DBH"
"910","H2",355,NA,NA,2003,167,NA,NA,NA,NA,2,17.35,NA
"911","A1",14,"ro","2003-06-30",2003,181,68.55,NA,NA,FALSE,1,68.55,57.5
"912","A1",14,"ro","2003-06-30",2003,181,68.55,NA,NA,FALSE,2,46.33,57.5
"913","B1",158,NA,NA,2003,181,NA,NA,NA,NA,1,4.65,NA
"914","B3",228,"bo","2003-06-30",2003,181,59.03,59.58,46,FALSE,2,59.03,NA
"915","B4",537,"rm","2003-06-30",2003,181,17.87,NA,NA,FALSE,1,17.87,10
"916","D2",587,"ro","2003-06-30",2003,181,57.56,57.35,41.2,FALSE,2,57.56,NA
"917","E3",752,"ro","2003-06-30",2003,181,32.12,32.78,52.8,FALSE,2,32.12,NA
"918","F1",944,NA,NA,2003,181,NA,NA,NA,NA,1,7.65,NA
"919","F5",113,NA,NA,2003,181,NA,NA,NA,NA,1,21.52,NA
"920","G5",589,"hem","2003-06-30",2003,181,35.06,35.06,11.8,FALSE,1,35.06,NA
"921","G5",597,"bb","2003-06-30",2003,181,20.69,20.69,10,FALSE,1,20.69,NA
"922","G5",740,"rm","2003-06-30",2003,181,21.2,21.22,10,FALSE,1,21.2,NA
"923","G5",741,"rm","2003-06-30",2003,181,20.02,20.09,10.6,FALSE,2,20.02,NA
"924","H1",117,"hem","2003-06-30",2003,181,20.9,20.9,11,FALSE,1,20.9,11.1
"925","H2",355,NA,NA,2003,181,NA,NA,NA,NA,2,17.36,NA
"926","A1",14,"ro","2003-07-17",2003,198,46.9,46.33,57.5,FALSE,2,46.9,NA
"927","B1",158,NA,NA,2003,198,NA,NA,NA,NA,1,4.75,NA
"928","F1",944,NA,NA,2003,198,NA,NA,NA,NA,1,7.76,NA
"929","F5",113,NA,NA,2003,198,NA,NA,NA,NA,1,21.66,NA
"930","H2",355,NA,NA,2003,198,NA,NA,NA,NA,2,17.34,NA
"931","B1",158,NA,NA,2003,210,NA,NA,NA,NA,1,4.62,NA
"932","F1",944,NA,NA,2003,210,NA,NA,NA,NA,1,7.68,NA
"933","F5",113,NA,NA,2003,210,NA,NA,NA,NA,1,21.56,NA
"934","H2",355,NA,NA,2003,210,NA,NA,NA,NA,2,17.26,NA
"935","B1",158,NA,NA,2003,226,NA,NA,NA,NA,1,4.69,NA
"936","F1",944,NA,NA,2003,226,NA,NA,NA,NA,1,7.8,NA
"937","F5",113,NA,NA,2003,226,NA,NA,NA,NA,1,21.65,NA
"938","H2",355,NA,NA,2003,226,NA,NA,NA,NA,2,17.29,NA
"939","B1",158,NA,NA,2003,260,NA,NA,NA,NA,1,4.69,NA
"940","F1",944,NA,NA,2003,260,NA,NA,NA,NA,1,7.8,NA
"941","F5",113,NA,NA,2003,260,NA,NA,NA,NA,1,21.65,NA
"942","H2",355,NA,NA,2003,260,NA,NA,NA,NA,2,17.29,NA
"943","B1",158,NA,NA,2003,317,NA,NA,NA,NA,1,4.69,NA
"944","F1",944,NA,NA,2003,317,NA,NA,NA,NA,1,7.8,NA
"945","F5",113,NA,NA,2003,317,NA,NA,NA,NA,1,21.65,NA
"946","H2",355,NA,NA,2003,317,NA,NA,NA,NA,2,17.29,NA
"947","F1",937,"rm","2004-04-12",2004,103,61.23,61.23,30.36,FALSE,2,61.23,NA
"948","H5",743,"hem","2004-04-12",2004,103,81.44,NA,NA,TRUE,NA,NA,NA
"949","D1",546,"ro","2004-06-08",2004,160,48.55,NA,NA,FALSE,1,58.55,NA
"950","E2",710,"ro","2004-06-08",2004,160,65.77,NA,NA,FALSE,1,95.77,NA
"951","H2",353,"hem","2004-06-08",2004,160,5.03,NA,NA,FALSE,1,65.03,NA
"952","B4",726,"ro","2004-08-02",2004,215,15.1,15.1,35.1,FALSE,1,15.1,NA
"953","E5",883,"wb","2005-05-05",2005,125,38.29,NA,NA,TRUE,NA,NA,NA
"954","E5",884,"wp","2005-05-05",2005,125,34.85,NA,NA,TRUE,1,38.29,NA
"955","E5",885,"rm","2005-05-05",2005,125,33.74,NA,NA,TRUE,1,34.85,NA
"956","E5",887,NA,NA,2005,125,NA,NA,NA,NA,1,33.74,NA
"957","F3",12,"hem","2005-05-05",2005,125,25.16,25.16,26.2,FALSE,3,25.16,NA
"958","F4",33,NA,NA,2005,125,NA,NA,NA,NA,1,26.92,NA
"959","F5",109,NA,NA,2005,125,NA,NA,NA,NA,1,81.42,NA
"960","F5",110,"ro","2005-05-05",2005,125,81.42,NA,NA,TRUE,1,83.64,NA
"961","F5",114,"ro","2005-05-05",2005,125,83.64,NA,NA,TRUE,1,54.34,NA
"962","F5",115,"ro","2005-05-05",2005,125,54.34,NA,NA,TRUE,NA,NA,NA
"963","E2",708,"rp","2005-07-07",2005,188,NA,NA,26.7,FALSE,2,NA,26.6
"964","E5",883,"wb","2005-07-07",2005,188,40.78,NA,NA,FALSE,NA,NA,NA
"965","E5",884,"wp","2005-07-07",2005,188,37.14,NA,NA,FALSE,1,40.78,NA
"966","E5",885,"rm","2005-07-07",2005,188,34.7,NA,NA,FALSE,1,37.14,NA
"967","E5",887,NA,NA,2005,188,NA,NA,NA,NA,1,34.7,NA
"968","F4",33,NA,NA,2005,188,NA,NA,NA,NA,1,26.77,NA
"969","F5",109,NA,NA,2005,188,NA,NA,NA,NA,1,89.64,NA
"970","F5",110,"ro","2005-07-07",2005,188,89.64,NA,NA,FALSE,1,92.21,NA
"971","F5",114,"ro","2005-07-07",2005,188,92.21,NA,NA,FALSE,1,57.68,NA
"972","F5",115,"ro","2005-07-07",2005,188,57.68,NA,NA,FALSE,NA,NA,NA
"973","E3",772,"ro","2005-11-02",2005,306,15.34,NA,NA,FALSE,2,15.34,22.7
"974","E5",883,"wb","2005-11-02",2005,306,41.89,NA,NA,FALSE,NA,NA,NA
"975","E5",884,"wp","2005-11-02",2005,306,39,NA,NA,FALSE,1,41.89,NA
"976","E5",885,"rm","2005-11-02",2005,306,35.44,NA,NA,FALSE,1,39,NA
"977","E5",887,NA,NA,2005,306,NA,NA,NA,NA,1,35.44,NA
"978","F4",33,NA,NA,2005,306,NA,NA,NA,NA,1,26.77,NA
"979","F5",109,NA,NA,2005,306,NA,NA,NA,NA,1,92.8,NA
"980","F5",110,"ro","2005-11-02",2005,306,92.8,NA,NA,FALSE,1,96.23,NA
"981","F5",114,"ro","2005-11-02",2005,306,96.23,NA,NA,FALSE,1,58.32,NA
"982","F5",115,"ro","2005-11-02",2005,306,58.32,NA,NA,FALSE,NA,NA,NA
"983","G4",251,"rm","2006-06-01",2006,152,10.38,NA,NA,FALSE,1,10.41,NA
"984","G4",256,"bb","2006-06-01",2006,152,59.29,NA,NA,FALSE,1,59.7,NA
"985","G4",257,"ro","2006-06-01",2006,152,64.4,NA,NA,FALSE,1,65.56,NA
"986","G4",258,"bb","2006-06-01",2006,152,26.24,NA,NA,FALSE,1,26.27,NA
"987","G4",261,"rm","2006-06-01",2006,152,29.27,NA,NA,FALSE,1,29.66,NA
"988","G4",262,"yb","2006-06-01",2006,152,16.82,NA,NA,FALSE,1,16.87,NA
"989","G4",263,"rm","2006-06-01",2006,152,50.94,NA,NA,FALSE,1,51.56,NA
"990","G4",264,"rm","2006-06-01",2006,152,87.01,NA,NA,FALSE,2,88.02,NA
"991","D1",537,"rm","2006-08-27",2006,239,30.54,30.54,10.2,FALSE,1,30.54,NA
"992","D2",584,"rm","2006-08-27",2006,239,15.87,15.87,21.2,FALSE,1,15.87,21.1
"993","C3",207,"hem","2008-04-20",2008,111,NA,NA,10.4,FALSE,1,NA,NA
"994","D4",633,"rm","2008-04-20",2008,111,120.08,NA,NA,TRUE,3,10.79,NA
"995","D5",208,"beech","2008-04-20",2008,111,NA,NA,10.6,FALSE,1,NA,NA
"996","E1",209,"hem","2008-04-20",2008,111,NA,NA,10.4,FALSE,1,NA,NA
"997","F1",210,"hem","2008-04-20",2008,111,NA,NA,10.1,FALSE,1,NA,NA
"998","F1",297,"hem","2008-04-20",2008,111,65.47,NA,NA,TRUE,2,16.03,NA
"999","G1",211,"beech","2008-04-20",2008,111,NA,NA,10.25,FALSE,1,NA,NA
"1000","C3",421,"ash","2008-06-12",2008,164,14.14,NA,NA,FALSE,2,74.14,NA
"1001","D1",541,"rm","2008-06-12",2008,164,14.13,NA,NA,FALSE,1,19.13,NA
"1002","D4",633,"rm","2008-06-12",2008,164,16.84,16.84,19.6,FALSE,2,127,19.6
"1003","F1",297,"hem","2008-06-12",2008,164,20.4,20.4,12.4,FALSE,1,69.34,12.4
"1004","F1",297,"hem","2008-06-12",2008,164,20.4,20.4,12.4,FALSE,2,20.24,12.4
"1005","B1",156,"rm","2009-08-13",2009,225,121.06,NA,NA,FALSE,3,13.97,NA
"1006","A1",19,"ro","2009-12-01",2009,335,117.38,NA,NA,FALSE,2,117.38,50.9
"1007","A1",19,"ro","2009-12-01",2009,335,117.38,NA,NA,FALSE,3,10.43,50.9
"1008","A3",66,"rm","2009-12-01",2009,335,117.26,NA,NA,FALSE,1,117.26,27.6
"1009","A3",66,"rm","2009-12-01",2009,335,117.26,NA,NA,FALSE,2,9.94,27.6
"1010","B1",155,"ro","2009-12-01",2009,335,117.38,NA,NA,FALSE,2,117.38,50.9
"1011","E3",752,"ro","2009-12-01",2009,335,119.89,NA,NA,FALSE,2,119.89,56
"1012","E3",752,"ro","2009-12-01",2009,335,119.89,NA,NA,FALSE,3,10.85,56
"1013","F3",737,"hem","2009-12-01",2009,335,73.01,NA,NA,FALSE,1,73.01,13.8
"1014","F3",737,"hem","2009-12-01",2009,335,73.01,NA,NA,FALSE,2,8.67,13.8
"1015","A1",14,"ro","2010-04-27",2010,117,117.75,NA,NA,TRUE,3,9.15,NA
"1016","A3",51,"ro","2010-04-27",2010,117,104.02,NA,NA,TRUE,2,9.12,NA
"1017","A3",66,"rm","2010-04-27",2010,117,116.61,NA,NA,TRUE,2,8.69,NA
"1018","C1",351,"hem","2010-04-27",2010,117,20.05,NA,NA,TRUE,3,20.05,24.5
"1019","C1",355,"yb","2010-04-27",2010,117,61.77,NA,NA,TRUE,1,64.05,NA
"1020","C1",356,"ro","2010-04-27",2010,117,104.47,NA,NA,TRUE,1,107.12,NA
"1021","D1",546,"ro","2010-04-27",2010,117,112.74,NA,NA,TRUE,1,122.74,NA
"1022","D4",633,"rm","2010-04-27",2010,117,70.52,NA,NA,TRUE,NA,NA,NA
"1023","E3",752,"ro","2010-04-27",2010,117,119.21,NA,NA,TRUE,3,8.96,NA
"1024","F3",737,"hem","2010-04-27",2010,117,73.31,NA,NA,TRUE,2,7.15,NA
"1025","H5",396,"ro","2010-04-27",2010,117,104.93,NA,NA,TRUE,2,5.88,NA
"1026","A1",14,"ro","2010-06-01",2010,152,11.94,11.94,60.5,FALSE,2,120.63,60.5
"1027","A1",19,"ro","2010-06-01",2010,152,11.61,11.61,51.78,FALSE,2,120.63,51.78
"1028","A3",51,"ro","2010-06-01",2010,152,10.85,10.85,24.6,FALSE,1,106.4,24.6
"1029","A3",57,"ro","2010-06-01",2010,152,20.42,20.42,58.88,FALSE,2,20.42,58.55
"1030","C2",391,"ro","2010-06-01",2010,152,15,15,47.65,FALSE,2,15,47.75
"1031","C5",513,"ro","2010-06-01",2010,152,12.23,12.23,28.81,FALSE,3,12.23,28.82
"1032","D1",531,"bo","2010-06-01",2010,152,17.81,17.81,33.96,FALSE,2,17.81,33.98
"1033","D4",633,"rm","2010-06-01",2010,152,10.96,10.96,20.1,FALSE,3,70.52,20.1
"1034","E3",752,"ro","2010-06-01",2010,152,12.6,12.6,57.47,FALSE,2,124.4,NA
"1035","E3",752,"ro","2010-06-01",2010,152,12.6,12.6,57.47,FALSE,3,12.6,NA
"1036","F3",737,"hem","2010-06-01",2010,152,9.92,9.92,14.19,FALSE,1,76.41,NA
"1037","F3",737,"hem","2010-06-01",2010,152,9.92,9.92,14.19,FALSE,2,9.92,NA
"1038","F4",35,"ro","2010-06-01",2010,152,12.54,12.54,34.83,FALSE,3,12.54,38.43
"1039","H5",396,"ro","2010-06-01",2010,152,6.96,6.96,67.41,FALSE,1,106.43,67.41
"1040","A1",14,"ro","2010-08-11",2010,223,15.01,NA,NA,FALSE,2,124.51,NA
"1041","A3",51,"ro","2010-08-11",2010,223,13.44,NA,NA,FALSE,1,108.94,NA
"1042","E3",752,"ro","2010-08-11",2010,223,19.5,NA,NA,FALSE,2,131.05,NA
"1043","F3",737,"hem","2010-08-11",2010,223,12.67,NA,NA,FALSE,1,79.37,NA
"1044","H5",396,"ro","2010-08-11",2010,223,9.52,NA,NA,FALSE,1,109.78,NA
"1045","A1",14,"ro","2010-12-07",2010,341,16.37,NA,NA,FALSE,2,125.39,NA
"1046","A3",51,"ro","2010-12-07",2010,341,14.07,NA,NA,FALSE,1,109.37,NA
"1047","E3",752,"ro","2010-12-07",2010,341,21.5,NA,NA,FALSE,2,133.31,NA
"1048","F3",737,"hem","2010-12-07",2010,341,12.96,NA,NA,FALSE,1,78.82,NA
"1049","H5",396,"ro","2010-12-07",2010,341,10.94,NA,NA,FALSE,1,110.95,NA
"1050","A1",828,"yb","2011-05-10",2011,130,NA,NA,10.2,FALSE,1,NA,NA
"1051","C2",829,"yb","2011-05-10",2011,130,NA,NA,10.3,FALSE,1,NA,NA
"1052","C2",830,"hem","2011-05-10",2011,130,NA,NA,11,FALSE,1,NA,NA
"1053","C5",831,"beech","2011-05-10",2011,130,NA,NA,10.4,FALSE,1,NA,NA
"1054","D1",832,"hem","2011-05-10",2011,130,NA,NA,10.1,FALSE,1,NA,NA
"1055","D3",833,"rm","2011-05-10",2011,130,NA,NA,10,FALSE,NA,NA,NA
"1056","D4",834,"beech","2011-05-10",2011,130,NA,NA,11.5,FALSE,1,NA,NA
"1057","D5",835,"hem","2011-05-10",2011,130,NA,NA,10.1,FALSE,1,NA,NA
"1058","E1",836,"hem","2011-05-10",2011,130,NA,NA,10.6,FALSE,1,NA,NA
"1059","F1",837,"hem","2011-05-10",2011,130,NA,NA,10.3,FALSE,1,NA,NA
"1060","F2",838,"bb","2011-05-10",2011,130,NA,NA,10.1,FALSE,NA,NA,NA
"1061","F3",839,"yb","2011-05-10",2011,130,NA,NA,10.2,FALSE,NA,NA,NA
"1062","G5",840,"hem","2011-05-10",2011,130,NA,NA,10.1,FALSE,NA,NA,NA
"1063","H1",841,"hem","2011-05-10",2011,130,NA,NA,10.1,FALSE,NA,NA,NA
"1064","H1",842,"hem","2011-05-10",2011,130,NA,NA,10.3,FALSE,NA,NA,NA
"1065","H1",843,"hem","2011-05-10",2011,130,NA,NA,10.2,FALSE,1,NA,NA
"1066","H1",844,"hem","2011-05-10",2011,130,NA,NA,10.5,FALSE,NA,NA,NA
"1067","A2",27,"rm","2011-12-01",2011,335,67.12,NA,NA,FALSE,2,34.12,NA
"1068","A2",27,"rm","2012-03-28",2012,88,67.03,NA,NA,TRUE,2,34.03,NA
"1069","A2",892,"hem","2012-03-28",2012,88,NA,NA,10.4,FALSE,NA,NA,NA
"1070","A2",893,"rm","2012-03-28",2012,88,NA,NA,10,FALSE,NA,NA,NA
"1071","A3",891,"hem","2012-03-28",2012,88,NA,NA,10.1,FALSE,NA,NA,NA
"1072","B1",895,"yb","2012-03-28",2012,88,NA,NA,10,FALSE,NA,NA,NA
"1073","B2",894,"rm","2012-03-28",2012,88,NA,NA,10.4,FALSE,NA,NA,NA
"1074","C5",888,"rm","2012-03-28",2012,88,NA,NA,10.1,FALSE,NA,NA,NA
"1075","C5",889,"rm","2012-03-28",2012,88,NA,NA,10.3,FALSE,NA,NA,NA
"1076","D5",890,"hem","2012-03-28",2012,88,NA,NA,10.6,FALSE,NA,NA,NA
"1077","E1",900,"hem","2012-03-28",2012,88,NA,NA,10.1,FALSE,NA,NA,NA
"1078","E3",896,"hem","2012-03-28",2012,88,NA,NA,10.2,FALSE,NA,NA,NA
"1079","E4",897,"rm","2012-03-28",2012,88,NA,NA,10.2,FALSE,NA,NA,NA
"1080","G1",898,"hem","2012-03-28",2012,88,NA,NA,10.2,FALSE,NA,NA,NA
"1081","H1",899,"hem","2012-03-28",2012,88,NA,NA,11,FALSE,NA,NA,NA
"1082","A2",26,"bo","2012-06-27",2012,179,115,NA,NA,FALSE,2,38.71,NA
"1083","A2",27,"rm","2012-06-27",2012,179,69.33,NA,NA,FALSE,2,36.33,NA
"1084","A3",57,"ro","2012-06-27",2012,179,37.73,37.73,59.8,FALSE,3,27.58,59.8
"1085","B3",201,"ro","2012-06-27",2012,179,107.29,NA,NA,FALSE,4,14.06,NA
"1086","B3",228,"bo","2012-06-27",2012,179,119.75,NA,NA,FALSE,4,24.78,NA
"1087","C1",217,"hem","2012-06-27",2012,179,88.62,88.62,32,FALSE,2,NA,32
"1088","C1",225,"beech","2012-06-27",2012,179,63.13,NA,NA,FALSE,1,63.13,51.7
"1089","C2",388,"beech","2012-06-27",2012,179,73.2,NA,NA,FALSE,2,73.2,16
"1090","C3",264,"hem","2012-06-27",2012,179,75.12,75.12,13,FALSE,2,18.16,13
"1091","C3",411,"rm","2012-06-27",2012,179,110.18,NA,NA,FALSE,1,110.18,25.7
"1092","C3",414,"yb","2012-06-27",2012,179,78.28,NA,NA,FALSE,1,78.28,15.2
"1093","C3",414,"yb","2012-06-27",2012,179,78.28,NA,NA,FALSE,2,14.73,15.2
"1094","D3",606,"rm","2012-06-27",2012,179,76.09,76.09,56,FALSE,3,22.82,56
"1095","D5",654,"ro","2012-06-27",2012,179,72.72,NA,NA,FALSE,1,72.72,16.7
"1096","F3",8,"ro","2012-06-27",2012,179,94.39,NA,NA,FALSE,5,94.39,68.1
"1097","F3",535,"hem","2012-06-27",2012,179,91.05,NA,NA,FALSE,1,91.05,14.6
"1098","F4",36,"ro","2012-06-27",2012,179,121.65,NA,NA,FALSE,2,121.65,39.1
"1099","F4",735,"ash","2012-06-27",2012,179,123.53,NA,NA,FALSE,1,123.53,25
"1100","G5",272,"hem","2012-06-27",2012,179,79.3,NA,NA,FALSE,1,79.3,15.9
"1101","G5",597,"bb","2012-06-27",2012,179,74.95,NA,NA,FALSE,1,74.95,12.4
"1102","G5",739,"hem","2012-06-27",2012,179,71.19,NA,NA,FALSE,1,71.19,14.27
"1103","A2",892,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.4
"1104","A2",893,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10
"1105","A3",891,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.1
"1106","B1",895,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10
"1107","B2",894,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.4
"1108","C5",888,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.1
"1109","C5",889,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.3
"1110","D5",890,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.6
"1111","E1",900,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.1
"1112","E3",896,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.2
"1113","E4",897,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.2
"1114","G1",898,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,10.2
"1115","H1",899,NA,NA,2012,236,NA,NA,NA,NA,NA,NA,11
"1116","A2",27,"rm","2012-08-26",2012,239,69.86,NA,NA,FALSE,2,36.86,NA
"1117","A2",892,"hem","2012-08-26",2012,239,17.65,NA,NA,FALSE,1,17.65,10.4
"1118","A2",893,"rm","2012-08-26",2012,239,14.18,NA,NA,FALSE,1,14.18,10
"1119","A3",891,"hem","2012-08-26",2012,239,NA,NA,NA,FALSE,NA,NA,10.1
"1120","B1",895,"yb","2012-08-26",2012,239,10.21,NA,NA,FALSE,1,10.21,10
"1121","B2",894,"rm","2012-08-26",2012,239,10.86,NA,NA,FALSE,1,10.86,10.4
"1122","B4",278,"rm","2012-08-26",2012,239,NA,NA,15.1,FALSE,1,21,15.1
"1123","C1",225,"beech","2012-08-26",2012,239,64.39,NA,NA,FALSE,1,64.39,12.8
"1124","C2",388,"beech","2012-08-26",2012,239,73.94,NA,NA,FALSE,2,73.94,16.1
"1125","C5",888,"rm","2012-08-26",2012,239,5.53,NA,NA,FALSE,1,5.53,10.1
"1126","C5",889,"rm","2012-08-26",2012,239,10.69,NA,NA,FALSE,1,10.69,10.3
"1127","D5",890,"hem","2012-08-26",2012,239,8.87,NA,NA,FALSE,1,8.87,10.6
"1128","E1",900,"hem","2012-08-26",2012,239,NA,NA,NA,FALSE,NA,NA,10.1
"1129","E3",896,"hem","2012-08-26",2012,239,6.43,NA,NA,FALSE,1,6.43,10.2
"1130","E4",897,"rm","2012-08-26",2012,239,8.93,NA,NA,FALSE,1,8.93,10.2
"1131","F4",35,"ro","2012-08-26",2012,239,44.38,NA,NA,FALSE,3,44.38,34
"1132","F4",36,"ro","2012-08-26",2012,239,122.53,NA,NA,FALSE,2,122.53,38.6
"1133","G1",898,"hem","2012-08-26",2012,239,6.48,NA,NA,FALSE,1,6.48,10.2
"1134","G5",272,"hem","2012-08-26",2012,239,79.55,NA,NA,FALSE,1,79.55,15.7
"1135","G5",597,"bb","2012-08-26",2012,239,76.09,NA,NA,FALSE,1,76.09,12.2
"1136","G5",739,"hem","2012-08-26",2012,239,71.86,NA,NA,FALSE,1,71.86,13.4
"1137","H1",899,"hem","2012-08-26",2012,239,15.64,NA,NA,FALSE,1,15.64,11
"1138","H5",405,"hem","2012-08-26",2012,239,113.05,NA,NA,FALSE,1,113.05,39.3
"1139","A2",27,"rm","2012-12-04",2012,339,70.1,NA,NA,FALSE,2,37.1,NA
"1140","F3",535,"hem","2012-12-04",2012,339,92.88,NA,NA,FALSE,1,92.88,14.9
"1141","A2",26,"bo","2013-04-25",2013,115,116.44,NA,NA,TRUE,2,40.07,NA
"1142","A3",57,"ro","2013-04-25",2013,115,42,NA,NA,TRUE,2,48.64,NA
"1143","A3",891,"hem","2013-04-25",2013,115,NA,NA,10.1,FALSE,1,NA,NA
"1144","B3",201,"ro","2013-04-25",2013,115,111.88,NA,NA,TRUE,4,12.37,NA
"1145","B3",210,"ro","2013-04-25",2013,115,90.33,NA,NA,TRUE,2,90.33,36.6
"1146","B3",210,"ro","2013-04-25",2013,115,90.33,NA,NA,TRUE,3,19.13,36.6
"1147","B3",228,"bo","2013-04-25",2013,115,124.56,NA,NA,TRUE,4,22.82,NA
"1148","B4",253,"rm","2013-04-25",2013,115,49.22,NA,NA,TRUE,1,49.22,13.1
"1149","B4",253,"rm","2013-04-25",2013,115,49.22,NA,NA,TRUE,2,5.74,13.1
"1150","C1",217,"hem","2013-04-25",2013,115,32.59,NA,NA,TRUE,1,93.5,NA
"1151","C1",351,"hem","2013-04-25",2013,115,86.96,NA,NA,TRUE,3,54,27
"1152","C1",351,"hem","2013-04-25",2013,115,86.96,NA,NA,TRUE,4,86.96,27
"1153","C1",351,"hem","2013-04-25",2013,115,86.96,NA,NA,TRUE,5,23.26,27
"1154","C1",353,"ro","2013-04-25",2013,115,112.28,NA,NA,TRUE,2,11.27,NA
"1155","C3",411,"rm","2013-04-25",2013,115,112.54,NA,NA,TRUE,2,6.95,NA
"1156","C3",414,"yb","2013-04-25",2013,115,79.87,NA,NA,TRUE,2,20.65,NA
"1157","C3",425,"ash","2013-04-25",2013,115,60.44,NA,NA,TRUE,1,60.44,20.6
"1158","C3",425,"ash","2013-04-25",2013,115,60.44,NA,NA,TRUE,2,6.36,20.6
"1159","C3",729,"yb","2013-04-25",2013,115,112.67,NA,NA,TRUE,1,112.67,19.7
"1160","C3",729,"yb","2013-04-25",2013,115,112.67,NA,NA,TRUE,2,38.51,19.7
"1161","C4",484,"beech","2013-04-25",2013,115,69.54,NA,NA,TRUE,2,14.28,NA
"1162","C5",501,"bo","2013-04-25",2013,115,93.34,NA,NA,TRUE,3,14.77,NA
"1163","D1",551,"wp","2013-04-25",2013,115,66.82,NA,NA,TRUE,1,66.82,23.1
"1164","D3",265,"beech","2013-04-25",2013,115,62.35,NA,NA,TRUE,2,62.35,13.2
"1165","D3",265,"beech","2013-04-25",2013,115,62.35,NA,NA,TRUE,3,15.76,13.2
"1166","D3",606,"rm","2013-04-25",2013,115,81.43,NA,NA,TRUE,3,19.22,NA
"1167","D4",731,"sm","2013-04-25",2013,115,54.55,NA,NA,TRUE,1,54.55,12.1
"1168","D5",208,"beech","2013-04-25",2013,115,65.83,NA,NA,TRUE,1,65.83,12.65
"1169","D5",208,"beech","2013-04-25",2013,115,65.83,NA,NA,TRUE,2,14.4,12.65
"1170","D5",654,"ro","2013-04-25",2013,115,73.83,NA,NA,TRUE,2,7.25,NA
"1171","E1",900,"hem","2013-04-25",2013,115,13.93,NA,NA,TRUE,1,13.93,10.1
"1172","E3",228,"hem","2013-04-25",2013,115,89.06,NA,NA,TRUE,2,11.95,NA
"1173","E4",853,"ro","2013-04-25",2013,115,122.6,NA,NA,TRUE,2,122.6,39.8
"1174","E4",853,"ro","2013-04-25",2013,115,122.6,NA,NA,TRUE,3,15.97,39.8
"1175","F1",202,"hem","2013-04-25",2013,115,72.92,NA,NA,TRUE,2,15.85,NA
"1176","F2",988,"bb","2013-04-25",2013,115,115.42,NA,NA,TRUE,2,10.64,NA
"1177","F3",8,"ro","2013-04-25",2013,115,100.81,NA,NA,TRUE,6,14.61,NA
"1178","F3",12,"hem","2013-04-25",2013,115,110.15,NA,NA,TRUE,5,39.63,NA
"1179","F3",535,"hem","2013-04-25",2013,115,92.99,NA,NA,TRUE,2,15,NA
"1180","F4",35,"ro","2013-04-25",2013,115,45.06,NA,NA,TRUE,4,11.33,NA
"1181","F4",735,"ash","2013-04-25",2013,115,125.28,NA,NA,TRUE,2,21.81,NA
"1182","F5",117,"wp","2013-04-25",2013,115,128.68,NA,NA,TRUE,4,33.02,NA
"1183","G2",204,"hem","2013-04-25",2013,115,116.34,NA,NA,TRUE,2,15.09,NA
"1184","G2",214,"hem","2013-04-25",2013,115,123.46,NA,NA,TRUE,2,45.41,NA
"1185","G5",271,"bb","2013-04-25",2013,115,108.99,NA,NA,TRUE,2,11.22,NA
"1186","G5",272,"hem","2013-04-25",2013,115,79.62,NA,NA,TRUE,2,7.75,NA
"1187","G5",293,"hem","2013-04-25",2013,115,111.3,NA,NA,TRUE,2,12,NA
"1188","G5",597,"bb","2013-04-25",2013,115,76.45,NA,NA,TRUE,2,9.19,NA
"1189","G5",739,"hem","2013-04-25",2013,115,72.12,NA,NA,TRUE,2,8.23,NA
"1190","H1",117,"hem","2013-04-25",2013,115,80.03,NA,NA,TRUE,2,11.29,NA
"1191","H1",313,"wp","2013-04-25",2013,115,89.75,NA,NA,TRUE,2,89.75,48.1
"1192","H1",314,"hem","2013-04-25",2013,115,33.08,NA,NA,TRUE,1,131.25,NA
"1193","H1",317,"rm","2013-04-25",2013,115,18.05,NA,NA,TRUE,1,136.5,NA
"1194","H2",334,"hem","2013-04-25",2013,115,115.21,NA,NA,TRUE,1,115.21,36.57
"1195","H2",334,"hem","2013-04-25",2013,115,115.21,NA,NA,TRUE,2,10.98,36.57
"1196","H2",336,"ro","2013-04-25",2013,115,119.86,NA,NA,TRUE,1,119.86,36.8
"1197","H2",336,"ro","2013-04-25",2013,115,119.86,NA,NA,TRUE,2,10.29,36.8
"1198","H2",343,"yb","2013-04-25",2013,115,109.79,NA,NA,TRUE,2,11.76,NA
"1199","H5",388,"hem","2013-04-25",2013,115,123.4,NA,NA,TRUE,2,34.03,NA
"1200","H5",402,"ro","2013-04-25",2013,115,110.35,NA,NA,TRUE,2,11.78,NA
"1201","H5",405,"hem","2013-04-25",2013,115,113.6,NA,NA,TRUE,1,113.6,39.1
